Player,Season,Jersey_Number,Age,Height,Position,Nationality,Player_Image,Profile_URL,Current_Club,Current_Club_URL,Current_Club_Logo,Current_Club_Country,Market_Value
Nassim Ben Khalifa,2021/2022,,33,1.84m,,Switzerland,https://img.a.transfermarkt.technology/portrait/header/74288-1442236742.jpg?lm=1,https://www.transfermarkt.com/nassim-ben-khalifa/profil/spieler/74288,Avispa Fukuoka,https://www.transfermarkt.com/avispa-fukuoka/startseite/verein/9597,https://tmssl.akamaized.net//images/wappen/small/9597.png?lm=1633722219,Japan,€400k
Nidhal Laifi,2025/2026,12,27,1.82m,Left-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/nidhal-laifi/profil/spieler/564882,Esperance Tunis,https://www.transfermarkt.com/esperance-tunis/startseite/verein/3342,https://tmssl.akamaized.net//images/wappen/small/3342.png?lm=1673031552,Tunisia,€550k
Noomen Rahmani,2018/2019,,26,1.71m,Left Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/noomen-rahmani/profil/spieler/645531,ES Zarzis,https://www.transfermarkt.com/es-zarzis/startseite/verein/2205,https://tmssl.akamaized.net//images/wappen/small/2205.png?lm=1418329546,Tunisia,
Onuche Ogbelu,2025/2026,14,22,1.85m,Central Midfield,Nigeria,https://img.a.transfermarkt.technology/portrait/header/1015616-1679682942.jpg?lm=1,https://www.transfermarkt.com/onuche-ogbelu/profil/spieler/1015616,Esperance Tunis,https://www.transfermarkt.com/esperance-tunis/startseite/verein/3342,https://tmssl.akamaized.net//images/wappen/small/3342.png?lm=1673031552,Tunisia,€700k
Oussama Darragi,2014/2015,10,38,1.90m,Attacking Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/s_89687_321_2012_11_09_1.jpg?lm=1,https://www.transfermarkt.com/oussama-darragi/profil/spieler/89687,Retired,,,,€1.30m
Oussema Boughanmi,2012/2013,,35,1.84m,Central Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/133080-1421844290.jpg?lm=1,https://www.transfermarkt.com/oussema-boughanmi/profil/spieler/133080,CS Saint-Laurent,https://www.transfermarkt.com/saint-laurent-soccer-club/startseite/verein/92448,https://tmssl.akamaized.net//images/wappen/small/92448.png?lm=1713978833,,€100k
Oussema Bouguerra,2025/2026,,27,1.83m,Left Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/479300-1641374894.png?lm=1,https://www.transfermarkt.com/oussema-bouguerra/profil/spieler/479300,Esperance Tunis,https://www.transfermarkt.com/esperance-tunis/startseite/verein/3342,https://tmssl.akamaized.net//images/wappen/small/3342.png?lm=1673031552,Tunisia,€650k
Oussema Shili,2023/2024,30,28,1.85m,Left-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/842994-1724503573.jpeg?lm=1,https://www.transfermarkt.com/oussema-shili/profil/spieler/842994,Club Africain,https://www.transfermarkt.com/club-africain-tunis/startseite/verein/819,https://tmssl.akamaized.net//images/wappen/small/819.png?lm=1737932046,Tunisia,€450k
Percious Boah,2021/2022,,23,1.82m,Centre-Forward,Ghana,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/percious-boah/profil/spieler/843699,Without Club,,,,€50k
Rached Arfaoui,2022/2023,14,29,1.74m,Right Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/295377-1735408653.jpeg?lm=1,https://www.transfermarkt.com/rached-arfaoui/profil/spieler/295377,Ghazl El Mahalla,https://www.transfermarkt.com/ghazl-mahalla/startseite/verein/13446,https://tmssl.akamaized.net//images/wappen/small/13446.png?lm=1727759318,Egypt,€500k
Radhouane Khalfaoui,2014/2015,,31,,Central Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/radhouane-khalfaoui/profil/spieler/328838,Retired,,,,
Raed Bouchniba,2025/2026,13,22,1.82m,Right-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/raed-bouchniba/profil/spieler/1008461,Esperance Tunis,https://www.transfermarkt.com/esperance-tunis/startseite/verein/3342,https://tmssl.akamaized.net//images/wappen/small/3342.png?lm=1673031552,Tunisia,€650k
Raed Fadaa,2024/2025,,28,1.68m,Right-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/537392-1589449345.jpg?lm=1,https://www.transfermarkt.com/raed-fadaa/profil/spieler/537392,Without Club,,,,
Rafik Kamergi,2013/2014,,30,1.90m,Centre-Forward,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/rafik-kamergi/profil/spieler/320501,Al-Sahel Club,https://www.transfermarkt.com/al-sahel-club/startseite/verein/70835,https://tmssl.akamaized.net//images/wappen/small/70835.png?lm=1658669112,,
Rami Jeridi,2019/2020,19,41,1.84m,Goalkeeper,Tunisia,https://img.a.transfermarkt.technology/portrait/header/122489-1589450102.jpg?lm=1,https://www.transfermarkt.com/rami-jeridi/profil/spieler/122489,Dynamic Herb Cebu FC,https://www.transfermarkt.com/dynamic-herb-cebu-fc/startseite/verein/92045,https://tmssl.akamaized.net//images/wappen/small/92045.png?lm=1676721717,Philippines,€400k
Riad Benayad,2023/2024,,29,1.82m,Centre-Forward,Algeria,https://img.a.transfermarkt.technology/portrait/header/416109-1708525676.jpeg?lm=1,https://www.transfermarkt.com/riad-benayad/profil/spieler/416109,USM Alger,https://www.transfermarkt.com/usm-algier/startseite/verein/6772,https://tmssl.akamaized.net//images/wappen/small/6772.png?lm=1705509817,Algeria,€450k
Rodrigo Rodrigues,2024/2025,9,29,1.91m,Centre-Forward,Brazil,https://img.a.transfermarkt.technology/portrait/header/638262-1674749915.jpg?lm=1,https://www.transfermarkt.com/rodrigo-rodrigues/profil/spieler/638262,Coritiba Foot Ball Club,https://www.transfermarkt.com/coritiba-fc/startseite/verein/776,https://tmssl.akamaized.net//images/wappen/small/776.png?lm=1412879464,Brazil,€850k
Roger Aholou,2024/2025,18,31,1.82m,Defensive Midfield,Togo,https://img.a.transfermarkt.technology/portrait/header/727208-1672079076.jpeg?lm=1,https://www.transfermarkt.com/roger-aholou/profil/spieler/727208,Al-Ittihad SC,https://www.transfermarkt.com/al-ittihad-tripoli/startseite/verein/13505,https://tmssl.akamaized.net//images/wappen/small/13505.png?lm=1735841073,Libya,€1.00m
Saad Bguir,2018/2019,18,31,1.75m,Attacking Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/253752-1541839801.jpg?lm=1,https://www.transfermarkt.com/saad-bguir/profil/spieler/253752,Al-Nasr SC,https://www.transfermarkt.com/al-nasr-benghazi/startseite/verein/13508,https://tmssl.akamaized.net//images/wappen/small/13508.png?lm=1734838841,Libya,€1.00m
Sabir Bougrine,2022/2023,11,29,1.74m,Attacking Midfield,Morocco,https://img.a.transfermarkt.technology/portrait/header/318904-1755177988.jpeg?lm=1,https://www.transfermarkt.com/sabir-bougrine/profil/spieler/318904,Raja Club Athletic,https://www.transfermarkt.com/raja-casablanca/startseite/verein/2068,https://tmssl.akamaized.net//images/wappen/small/2068.png?lm=1690377406,Morocco,€700k
Safouane Ben Salem,2012/2013,27,33,1.83m,Central Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/s_172959_3342_2012_1.jpg?lm=1,https://www.transfermarkt.com/safouane-ben-salem/profil/spieler/172959,Without Club,,,,€100k
Saliou Guindo,2015/2016,22,29,1.84m,Centre-Forward,Mali,https://img.a.transfermarkt.technology/portrait/header/364854-1728394633.png?lm=1,https://www.transfermarkt.com/saliou-guindo/profil/spieler/364854,FC Dinamo City,https://www.transfermarkt.com/fk-dinamo-tirana/startseite/verein/588,https://tmssl.akamaized.net//images/wappen/small/588.png?lm=1754219945,Albania,€50k
Salmen Trabelsi,2023/2024,,,,Right Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/salmen-trabelsi/profil/spieler/1210567,Esperance Tunis U21,https://www.transfermarkt.com/esperance-tunis-u21/startseite/verein/31167,https://tmssl.akamaized.net//images/wappen/small/31167.png?lm=1673031553,,€25k
Sameh Derbali,2021/2022,22,38,1.78m,Right-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/s_69097_3342_2014_02_19_1.jpg?lm=1,https://www.transfermarkt.com/sameh-derbali/profil/spieler/69097,Retired,,,,€25k
Sami Helal,2016/2017,,37,1.88m,Goalkeeper,Tunisia,https://img.a.transfermarkt.technology/portrait/header/206758-1620046013.jpg?lm=1,https://www.transfermarkt.com/sami-helal/profil/spieler/206758,AS Marsa,https://www.transfermarkt.com/as-marsa/startseite/verein/18792,https://tmssl.akamaized.net//images/wappen/small/18792.png?lm=1418329221,Tunisia,€50k
Samuel Atvati,2019/2020,2,26,1.76m,Right-Back,Nigeria,https://img.a.transfermarkt.technology/portrait/header/628191-1696871255.png?lm=1,https://www.transfermarkt.com/samuel-atvati/profil/spieler/628191,Abia Warriors FC,https://www.transfermarkt.com/abia-warriors-fc/startseite/verein/43417,https://tmssl.akamaized.net//images/wappen/small/43417.png?lm=1420137420,Nigeria,€175k
Samuel Eduok,2016/2017,,31,1.76m,Right Winger,Nigeria,https://img.a.transfermarkt.technology/portrait/header/274802-1662875963.jpg?lm=1,https://www.transfermarkt.com/samuel-eduok/profil/spieler/274802,Without Club,,,,€1.25m
Seddik Mejri,2013/2014,,31,,Centre-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/seddik-mejri/profil/spieler/304925,EGS Gafsa,https://www.transfermarkt.com/egs-gafsa/startseite/verein/18793,https://tmssl.akamaized.net//images/wappen/small/18793.png?lm=1418329625,,
Seifallah Hosni,2013/2014,,40,1.85m,Centre-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/s_122487_3342_2013_03_16_1.jpg?lm=1,https://www.transfermarkt.com/seifallah-hosni/profil/spieler/122487,Retired,,,,€100k
Seifeddine Akremi,2014/2015,,35,1.87m,Left-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/seifeddine-akremi/profil/spieler/122342,Al-Nairyah Club,https://www.transfermarkt.com/nairea-club/startseite/verein/92023,https://tmssl.akamaized.net//images/wappen/small/92023.png?lm=1674494550,,€150k
Seifeddine Jerbi,2014/2015,,34,,Right Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/seifeddine-jerbi/profil/spieler/252963,ES Radès,https://www.transfermarkt.com/es-rades/startseite/verein/54944,https://tmssl.akamaized.net//images/wappen/small/54944.png?lm=1468792280,,€300k
Shararh,2023/2024,,27,1.68m,Right Winger,Jordan,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/shararh/profil/spieler/677986,Al-Ramtha SC,https://www.transfermarkt.com/al-ramtha/startseite/verein/31180,https://tmssl.akamaized.net//images/wappen/small/31180.png?lm=1416237505,Jordan,€400k
Taha Yassine Khenissi,2020/2021,11,33,1.80m,Centre-Forward,Tunisia,https://img.a.transfermarkt.technology/portrait/header/142252-1696864510.jpg?lm=1,https://www.transfermarkt.com/taha-yassine-khenissi/profil/spieler/142252,Kuwait SC,https://www.transfermarkt.com/kuwait-sc/startseite/verein/15482,https://tmssl.akamaized.net//images/wappen/small/15482.png?lm=1420983445,,€800k
Tarak Achour,2014/2015,,43,1.79m,Defensive Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/tarak-achour/profil/spieler/112398,Unknown,https://www.transfermarkt.com/unbekannt/startseite/verein/75,https://tmssl.akamaized.net//images/wappen/small/75.png?lm=1456997316,,€150k
Tayeb Meziani,2019/2020,20,29,1.71m,Right Winger,Algeria,https://img.a.transfermarkt.technology/portrait/header/373035-1759254599.png?lm=1,https://www.transfermarkt.com/tayeb-meziani/profil/spieler/373035,MC Algiers,https://www.transfermarkt.com/mc-algier/startseite/verein/8850,https://tmssl.akamaized.net//images/wappen/small/8850.png?lm=1729529148,Algeria,€300k
Thierry Makon,2013/2014,13,32,1.79m,Central Midfield,Cameroon,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/thierry-makon/profil/spieler/307632,Retired,,,,
Wajdi Bouazzi,2012/2013,18,40,1.78m,Left Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/s_69096_3342_2010_2.jpg?lm=1,https://www.transfermarkt.com/wajdi-bouazzi/profil/spieler/69096,Retired,,,,€600k
Wajdi Issaoui,2024/2025,,20,,Central Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/wajdi-issaoui/profil/spieler/1338664,AS Soliman,https://www.transfermarkt.com/as-soliman/startseite/verein/52128,https://tmssl.akamaized.net//images/wappen/small/52128.png?lm=1468792418,Tunisia,
Walid Hichri,2012/2013,29,39,1.99m,Centre-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/s_66845_3342_2010_1.jpg?lm=1,https://www.transfermarkt.com/walid-hichri/profil/spieler/66845,Retired,,,,€700k
Wassim Karoui,2024/2025,31,28,1.86m,Goalkeeper,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/wassim-karoui/profil/spieler/402696,Without Club,,,,
Wassim Naghmouchi,2018/2019,,29,1.75m,Central Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/wassim-naghmouchi/profil/spieler/264336,Al-Shomooa SC,https://www.transfermarkt.com/al-shomooa-sc/startseite/verein/111129,https://tmssl.akamaized.net//images/wappen/small/111129.png?lm=1689528347,,€450k
Wassim Nawara,2013/2014,22,39,1.92m,Goalkeeper,Tunisia,https://img.a.transfermarkt.technology/portrait/header/s_133077_3342_2014_02_19_1.jpg?lm=1,https://www.transfermarkt.com/wassim-nawara/profil/spieler/133077,Retired,,,,€125k
William Togui,2020/2021,35,29,1.85m,Centre-Forward,Cote d'Ivoire,https://img.a.transfermarkt.technology/portrait/header/362291-1637511411.jpg?lm=1,https://www.transfermarkt.com/william-togui/profil/spieler/362291,APR FC Kigali,https://www.transfermarkt.com/apr-fc-kigali/startseite/verein/8658,https://tmssl.akamaized.net//images/wappen/small/8658.png?lm=1411308748,,€750k
Yan Sasse,2025/2026,10,28,1.73m,Right Winger,Brazil,https://img.a.transfermarkt.technology/portrait/header/469136-1579457572.jpeg?lm=1,https://www.transfermarkt.com/yan-sasse/profil/spieler/469136,Esperance Tunis,https://www.transfermarkt.com/esperance-tunis/startseite/verein/3342,https://tmssl.akamaized.net//images/wappen/small/3342.png?lm=1673031552,Tunisia,€1.80m
Yannick N'Djeng,2014/2015,15,35,1.87m,Centre-Forward,Cameroon,https://img.a.transfermarkt.technology/portrait/header/174946-1548013703.png?lm=1,https://www.transfermarkt.com/yannick-ndjeng/profil/spieler/174946,Without Club,,,,€850k
Yassine Hamdi,2018/2019,,26,,Left Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/yassine-hamdi/profil/spieler/665858,Without Club,,,,
Yassine Meriah,2025/2026,5,32,1.88m,Centre-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/306330-1585411859.jpeg?lm=1,https://www.transfermarkt.com/yassine-meriah/profil/spieler/306330,Esperance Tunis,https://www.transfermarkt.com/esperance-tunis/startseite/verein/3342,https://tmssl.akamaized.net//images/wappen/small/3342.png?lm=1673031552,Tunisia,€1.20m
Youcef Belaïli,2025/2026,11,33,1.79m,Left Winger,Algeria,https://img.a.transfermarkt.technology/portrait/header/175014-1743953300.jpg?lm=1,https://www.transfermarkt.com/youcef-belaili/profil/spieler/175014,Esperance Tunis,https://www.transfermarkt.com/esperance-tunis/startseite/verein/3342,https://tmssl.akamaized.net//images/wappen/small/3342.png?lm=1673031552,Tunisia,€1.70m
Younes Rached,2025/2026,28,26,,Left Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/younes-rached/profil/spieler/849542,Esperance Tunis,https://www.transfermarkt.com/esperance-tunis/startseite/verein/3342,https://tmssl.akamaized.net//images/wappen/small/3342.png?lm=1673031552,Tunisia,€400k
Youssef Abdelli,2024/2025,,27,1.83m,Centre-Forward,Tunisia,https://img.a.transfermarkt.technology/portrait/header/700702-1632991511.png?lm=1,https://www.transfermarkt.com/youssef-abdelli/profil/spieler/700702,US Monastir,https://www.transfermarkt.com/us-monastir/startseite/verein/9890,https://tmssl.akamaized.net//images/wappen/small/9890.png?lm=1563116766,Tunisia,€400k
Youssef Khemiri,2018/2019,,31,,Left Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/youssef-khemiri/profil/spieler/376087,Without Club,,,,€150k
Youssef Mosrati,2020/2021,,25,1.71m,Central Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/youssef-mosrati/profil/spieler/651142,Al Tersana Tripoli,https://www.transfermarkt.com/al-tirsana-tripoli/startseite/verein/35063,https://tmssl.akamaized.net//images/wappen/small/35063.png?lm=1734761162,Libya,€150k
Youssef Msakni,2012/2013,,35,1.79m,Left Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/69110-1725823974.png?lm=1,https://www.transfermarkt.com/youssef-msakni/profil/spieler/69110,Without Club,,,,€2.50m
Youssouf Oumarou,2023/2024,6,32,1.90m,Central Midfield,Niger,https://img.a.transfermarkt.technology/portrait/header/343276-1632991400.png?lm=1,https://www.transfermarkt.com/youssouf-oumarou/profil/spieler/343276,Al-Karma,https://www.transfermarkt.com/al-karma/startseite/verein/103329,https://tmssl.akamaized.net//images/wappen/small/103329.png?lm=1746217512,Iraq,€850k
Zakaria El Ayeb,2025/2026,,22,1.88m,Central Midfield,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/zakaria-el-ayeb/profil/spieler/1063396,Esperance Tunis,https://www.transfermarkt.com/esperance-tunis/startseite/verein/3342,https://tmssl.akamaized.net//images/wappen/small/3342.png?lm=1673031552,Tunisia,€300k
Zied Berrima,2023/2024,17,24,1.81m,Centre-Forward,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/zied-berrima/profil/spieler/645530,Club Athlétique Bizertin,https://www.transfermarkt.com/ca-bizertin/startseite/verein/12717,https://tmssl.akamaized.net//images/wappen/small/12717.png?lm=1534152607,Tunisia,€50k
Zied Machmoum,2023/2024,,32,1.79m,Right-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/zied-machmoum/profil/spieler/215637,Al-Taraji Club,https://www.transfermarkt.com/al-taraji/startseite/verein/85011,https://tmssl.akamaized.net//images/wappen/small/85011.png?lm=1746705543,,€150k
Zied Ounalli,2016/2017,,31,1.75m,Left Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/zied-ounalli/profil/spieler/215828,US Tataouine,https://www.transfermarkt.com/us-tataouine/startseite/verein/51774,https://tmssl.akamaized.net//images/wappen/small/51774.png?lm=1649076197,,€200k
Zinedine Kada,2024/2025,28,20,1.79m,Centre-Forward,Tunisia,https://img.a.transfermarkt.technology/portrait/header/default.jpg?lm=1,https://www.transfermarkt.com/zinedine-kada/profil/spieler/1248972,JS Kairouanaise,https://www.transfermarkt.com/js-kairouanaise/startseite/verein/17534,https://tmssl.akamaized.net//images/wappen/small/17534.png?lm=1418329709,Tunisia,€150k
Zinedine Sassi,2023/2024,35,22,1.90m,Centre-Back,Tunisia,https://img.a.transfermarkt.technology/portrait/header/1054064-1743969776.jpg?lm=1,https://www.transfermarkt.com/zinedine-sassi/profil/spieler/1054064,Al-Waab SC,https://www.transfermarkt.com/al-waab-sc/startseite/verein/77100,https://tmssl.akamaized.net//images/wappen/small/77100.png?lm=1730162342,Qatar,€75k
Änis Ben-Hatira,2017/2018,,37,1.83m,Right Winger,Tunisia,https://img.a.transfermarkt.technology/portrait/header/35872-1673857310.jpg?lm=1,https://www.transfermarkt.com/anis-ben-hatira/profil/spieler/35872,Hertha BSC II,https://www.transfermarkt.com/hertha-bsc-ii/startseite/verein/45,https://tmssl.akamaized.net//images/wappen/small/45.png?lm=1656580875,Germany,€400k
